,Unnamed: 0,State,County,TotalPop,UnderEighteen,SixtyFivePlus,PedAshtma,AAshthma,COPD,HeartDisease,EverSmoker,NonWhite,Poverty,LC
229,229,CA,Santa Cruz County,274255.0,"52,852","45,127",3262.0,18926.0,"10,492","15,326","74,235",118323.0,32027.0,106
230,230,CA,Shasta County,180040.0,"38,584","37,553",2382.0,12261.0,"7,456","11,216","49,022",36805.0,26919.0,69
231,231,CA,Sierra County,2987.0,480,945,29.0,222.0,155,243,917,513.0,392.0,1
232,232,CA,Siskiyou County,43724.0,"8,802","11,160",543.0,3061.0,"1,997","3,066","12,428",10636.0,7396.0,16
233,233,CA,Solano County,446610.0,"98,740","70,430",6095.0,29804.0,"16,650","24,364","117,185",278552.0,34281.0,172
234,234,CA,Sonoma County,499942.0,"98,196","98,714",6062.0,34722.0,"20,633","30,805","138,211",184266.0,48846.0,193
235,235,CA,Stanislaus County,549815.0,"148,801","72,319",9186.0,34133.0,"18,290","26,395","133,041",323635.0,84744.0,212
236,236,CA,Sutter County,96807.0,"25,059","14,902",1547.0,6142.0,"3,433","5,028","24,136",52946.0,13011.0,37
237,237,CA,Tehama County,63916.0,"15,363","12,389",948.0,4205.0,"2,532","3,797","16,785",20718.0,10749.0,24
238,238,CA,Trinity County,12535.0,"2,140","3,420",132.0,916.0,612,944,"3,745",2281.0,2656.0,4
239,239,CA,Tulare County,465861.0,"142,848","53,292",8819.0,27348.0,"14,170","20,215","105,844",335036.0,102451.0,180
240,240,CA,Tuolumne County,54539.0,"9,158","14,279",565.0,3968.0,"2,561","3,922","16,064",11026.0,6417.0,21
241,241,CA,Ventura County,850967.0,"194,553","132,387",12011.0,56289.0,"31,535","46,171","221,522",468345.0,76206.0,329
242,242,CA,Yolo County,220408.0,"46,233","27,535",2854.0,14649.0,"7,338","10,357","56,244",118464.0,42311.0,85
243,243,CA,Yuba County,78041.0,"21,557","9,955",1330.0,4793.0,"2,528","3,632","18,612",35634.0,13256.0,30
244,244,CO,Adams County,511868.0,"135,776","53,587",9717.0,34100.0,"15,049","19,584","150,228",257963.0,46711.0,207
245,245,CO,Alamosa County,16683.0,"4,012","2,271",287.0,1150.0,525,702,"5,091",8618.0,2954.0,6
246,246,CO,Arapahoe County,651215.0,"153,397","85,065",10978.0,44914.0,"21,361","28,478","200,920",261137.0,52474.0,263
247,247,CO,Archuleta County,13765.0,"2,485","3,585",177.0,994.0,642,929,"4,780",3193.0,1525.0,5
248,248,CO,Baca County,3585.0,802,886,57.0,246.0,154,224,"1,174",556.0,678.0,1
249,249,CO,Bent County,5882.0,877,"1,055",62.0,450.0,229,313,"2,041",2555.0,1353.0,2
250,250,CO,Boulder County,326078.0,"61,951","46,486",4433.0,23859.0,"11,304","15,117","106,582",73061.0,30699.0,132
251,251,CO,Broomfield County,69267.0,"16,005","9,592",1145.0,4798.0,"2,331","3,129","21,563",16179.0,3364.0,28
252,252,CO,Chaffee County,20027.0,"3,009","5,084",215.0,1509.0,924,"1,327","7,150",2962.0,2023.0,8
253,253,CO,Cheyenne County,1876.0,477,385,34.0,124.0,73,104,584,292.0,230.0,0
254,254,CO,Clear Creek County,9605.0,"1,448","1,953",103.0,723.0,419,585,"3,390",1130.0,686.0,3
255,255,CO,Conejos County,8200.0,"2,126","1,582",152.0,541.0,308,434,"2,520",4482.0,1747.0,3
256,256,CO,Costilla County,3828.0,724,"1,045",51.0,273.0,180,263,"1,321",2493.0,964.0,1
257,257,CO,Crowley County,5858.0,687,803,49.0,468.0,209,275,"2,070",2696.0,1341.0,2
258,258,CO,Custer County,4954.0,685,"1,594",49.0,372.0,266,393,"1,843",500.0,576.0,2
259,259,CO,Delta County,30953.0,"6,197","8,024",443.0,2188.0,"1,401","2,034","10,484",5839.0,4429.0,12
260,260,CO,Denver County,716492.0,"139,926","84,216",10014.0,52557.0,"22,263","28,951","229,275",326156.0,82104.0,290
261,261,CO,Dolores County,2074.0,415,520,29.0,146.0,94,136,702,251.0,265.0,0
262,262,CO,Douglas County,342776.0,"88,978","40,935",6368.0,22775.0,"11,168","14,826","102,766",61999.0,8975.0,138
263,263,CO,Eagle County,54993.0,"11,988","6,356",857.0,3879.0,"1,796","2,355","17,280",18244.0,3673.0,22
264,264,CO,Elbert County,26282.0,"5,718","4,311",409.0,1822.0,"1,030","1,415","8,504",3095.0,1312.0,10
265,265,CO,El Paso County,713856.0,"172,064","91,063",12314.0,49015.0,"22,735","30,212","217,978",222362.0,68538.0,289
266,266,CO,Fremont County,48021.0,"7,839","10,402",561.0,3584.0,"2,034","2,866","16,669",10167.0,6525.0,19
267,267,CO,Garfield County,59770.0,"15,072","7,858",1078.0,4022.0,"1,962","2,627","18,101",19175.0,4946.0,24
268,268,CO,Gilpin County,6121.0,952,"1,035",68.0,458.0,255,349,"2,132",775.0,410.0,2
269,269,CO,Grand County,15525.0,"2,609","2,732",186.0,1152.0,623,856,"5,310",2000.0,1219.0,6
270,270,CO,Gunnison County,17246.0,"2,931","2,236",209.0,1299.0,577,759,"5,727",2220.0,1678.0,7
271,271,CO,Hinsdale County,811.0,126,246,9.0,60.0,40,59,292,89.0,69.0,0
272,272,CO,Huerfano County,6889.0,"1,122","2,148",80.0,505.0,353,522,"2,481",2644.0,1459.0,2
273,273,CO,Jackson County,1399.0,239,311,17.0,102.0,61,86,484,214.0,188.0,0
274,274,CO,Jefferson County,580233.0,"114,515","95,477",8195.0,41775.0,"21,576","29,475","190,255",127678.0,39799.0,235
275,275,CO,Kiowa County,1383.0,309,324,22.0,95.0,58,84,451,154.0,188.0,0
276,276,CO,Kit Carson County,7163.0,"1,820","1,385",130.0,476.0,271,382,"2,217",1585.0,900.0,2
277,277,CO,Lake County,7824.0,"1,561","1,117",111.0,565.0,270,362,"2,530",3098.0,970.0,3
278,278,CO,La Plata County,56310.0,"10,684","9,668",764.0,4089.0,"2,139","2,935","18,676",12182.0,5005.0,22
279,279,CO,Larimer County,350518.0,"68,703","54,938",4917.0,25460.0,"12,323","16,693","114,130",61373.0,36054.0,142
280,280,CO,Las Animas County,14503.0,"2,727","3,529",195.0,1045.0,637,915,"4,944",6741.0,2626.0,5
281,281,CO,Lincoln County,5610.0,"1,132",985,81.0,401.0,209,289,"1,833",1278.0,744.0,2
282,282,CO,Logan County,21528.0,"3,995","3,824",285.0,1576.0,811,"1,117","7,165",4921.0,2674.0,8
283,283,CO,Mesa County,153207.0,"33,045","29,238",2365.0,10759.0,"5,863","8,192","49,536",28885.0,21463.0,62
284,284,CO,Mineral County,776.0,115,242,8.0,58.0,40,59,283,76.0,72.0,0
285,285,CO,Moffat County,13188.0,"3,418","2,020",244.0,875.0,457,625,"3,997",2590.0,1614.0,5
286,286,CO,Montezuma County,26158.0,"5,756","5,785",411.0,1811.0,"1,086","1,549","8,540",7318.0,4235.0,10
287,287,CO,Montrose County,42214.0,"9,120","9,836",652.0,2935.0,"1,796","2,577","13,903",10177.0,4854.0,17
288,288,CO,Morgan County,28558.0,"7,424","4,422",531.0,1898.0,973,"1,332","8,627",11952.0,3409.0,11
289,289,CO,Otero County,18432.0,"4,410","3,766",315.0,1252.0,713,"1,009","5,822",8543.0,3722.0,7
290,290,CO,Ouray County,4833.0,742,"1,314",53.0,359.0,237,344,"1,740",463.0,361.0,1
291,291,CO,Park County,18556.0,"2,810","3,793",201.0,1388.0,834,"1,166","6,577",2052.0,1487.0,7
292,292,CO,Phillips County,4286.0,"1,056",966,75.0,286.0,174,250,"1,355",986.0,458.0,1
293,293,CO,Pitkin County,17950.0,"2,704","3,482",193.0,1360.0,748,"1,037","6,288",2569.0,1222.0,7
294,294,CO,Prowers County,12164.0,"3,138","2,143",224.0,808.0,436,608,"3,715",5088.0,2553.0,4
295,295,CO,Pueblo County,167529.0,"37,623","30,988",2692.0,11627.0,"6,319","8,806","53,519",80496.0,28127.0,67
296,296,CO,Rio Blanco County,6336.0,"1,506",985,107.0,433.0,224,306,"1,973",977.0,653.0,2
297,297,CO,Rio Grande County,11250.0,"2,550","2,276",182.0,776.0,441,622,"3,610",5349.0,1604.0,4
298,298,CO,Routt County,25733.0,"4,658","3,974",333.0,1891.0,957,"1,293","8,579",2680.0,1783.0,10
299,299,CO,Saguache County,6843.0,"1,465","1,572",104.0,475.0,296,424,"2,264",2819.0,1679.0,2
300,300,CO,San Juan County,762.0,96,178,6.0,59.0,34,49,278,123.0,109.0,0
301,301,CO,San Miguel County,8191.0,"1,438","1,201",102.0,605.0,305,409,"2,746",1152.0,702.0,3
302,302,CO,Sedgwick County,2303.0,469,604,33.0,162.0,103,151,777,468.0,338.0,0
303,303,CO,Summit County,31007.0,"5,038","4,235",360.0,2344.0,"1,099","1,457","10,459",5648.0,2056.0,12
304,304,CO,Teller County,25083.0,"4,255","5,505",304.0,1836.0,"1,130","1,597","8,741",2889.0,1851.0,10
305,305,CO,Washington County,4909.0,"1,110","1,016",79.0,338.0,195,277,"1,581",666.0,646.0,1
306,306,CO,Weld County,314305.0,"82,497","38,224",5904.0,20952.0,"9,752","12,934","93,285",108618.0,32314.0,127
307,307,CO,Yuma County,10020.0,"2,709","1,851",193.0,653.0,365,512,"3,025",2594.0,1191.0,4
308,308,CT,Fairfield County,943823.0,"212,038","149,918",20592.0,76126.0,"39,382","54,860","291,102",363243.0,92971.0,560
309,309,CT,Hartford County,892697.0,"187,304","152,874",18190.0,72903.0,"37,913","53,406","280,026",351528.0,96957.0,529
310,310,CT,Litchfield County,181111.0,"32,933","38,502",3198.0,15521.0,"8,888","12,861","61,123",21609.0,12441.0,107
311,311,CT,Middlesex County,162682.0,"28,777","33,067",2794.0,13956.0,"7,757","11,147","54,544",26484.0,10556.0,96
312,312,CT,New Haven County,857620.0,"173,046","148,886",16806.0,70699.0,"36,754","51,816","271,620",322987.0,96563.0,508
313,313,CT,New London County,266784.0,"51,733","48,611",5024.0,22250.0,"11,781","16,710","85,900",65967.0,25063.0,158
314,314,CT,Tolland County,150921.0,"26,160","23,845",2540.0,12816.0,"6,287","8,681","48,502",23699.0,10835.0,89
315,315,CT,Windham County,117027.0,"23,202","19,418",2253.0,9739.0,"5,031","7,024","37,262",20797.0,13135.0,69
316,316,DE,Kent County,178550.0,"40,805","30,483",2920.0,14080.0,"9,420","11,922","57,685",69754.0,23966.0,121
317,317,DE,New Castle County,559335.0,"120,227","87,028",8604.0,45228.0,"29,592","36,632","183,146",241696.0,62976.0,379
318,318,DE,Sussex County,229286.0,"42,584","63,575",3047.0,18082.0,"15,036","20,944","82,503",56660.0,27750.0,155
319,319,DC,,702455.0,"127,494","85,303",13885.0,67120.0,"30,356","36,404","199,495",442187.0,107806.0,275
320,320,FL,Alachua County,269956.0,"48,541","37,836",3616.0,19164.0,"15,388","18,802","86,309",105796.0,50922.0,150
321,321,FL,Baker County,28355.0,"6,715","4,015",500.0,1908.0,"1,640","2,081","8,805",5448.0,3944.0,16
322,322,FL,Bay County,185287.0,"39,761","31,678",2962.0,12837.0,"11,548","15,034","60,251",44216.0,24276.0,103
323,323,FL,Bradford County,27732.0,"5,436","4,935",404.0,1959.0,"1,755","2,282","9,181",7425.0,4618.0,15
324,324,FL,Brevard County,596849.0,"108,913","141,345",8114.0,43092.0,"42,602","58,239","209,866",154762.0,64854.0,333
325,325,FL,Broward County,1951260.0,"412,789","324,313",30753.0,135830.0,"121,311","157,257","635,762",1256553.0,244310.0,"1,089"
326,326,FL,Calhoun County,14587.0,"2,924","2,631",217.0,1026.0,929,"1,215","4,831",3319.0,2697.0,8
327,327,FL,Charlotte County,184998.0,"22,067","74,394",1644.0,14234.0,"16,659","24,536","74,475",29671.0,20243.0,103
328,328,FL,Citrus County,147929.0,"22,036","53,705",1641.0,11016.0,"12,523","18,233","56,902",18173.0,22082.0,82
329,329,FL,Clay County,216072.0,"50,209","34,104",3740.0,14679.0,"13,091","16,945","68,665",60300.0,18846.0,120
330,330,FL,Collier County,378488.0,"64,794","121,935",4827.0,27352.0,"29,654","42,378","138,431",141797.0,39689.0,211
331,331,FL,Columbia County,70503.0,"15,312","13,314",1140.0,4852.0,"4,471","5,904","22,989",19550.0,11340.0,39
332,332,FL,DeSoto County,37489.0,"7,099","8,317",528.0,2648.0,"2,496","3,343","12,659",17055.0,9013.0,21
333,333,FL,Dixie County,16700.0,"3,035","3,949",226.0,1202.0,"1,180","1,609","5,841",2696.0,3679.0,9
334,334,FL,Duval County,950181.0,"214,676","133,483",15993.0,64667.0,"54,909","69,179","297,059",450723.0,134476.0,530
335,335,FL,Escambia County,315534.0,"65,784","53,148",4901.0,21910.0,"19,334","24,935","102,101",113022.0,43832.0,176
336,336,FL,Flagler County,112067.0,"18,884","34,428",1406.0,8182.0,"8,788","12,491","41,243",28218.0,11450.0,62
337,337,FL,Franklin County,11736.0,"1,888","2,814",140.0,864.0,841,"1,143","4,186",2421.0,2343.0,6
338,338,FL,Gadsden County,45894.0,"10,097","8,197",752.0,3162.0,"2,897","3,808","14,946",30950.0,10259.0,25
339,339,FL,Gilchrist County,18256.0,"3,703","3,741",275.0,1280.0,"1,207","1,613","6,122",2594.0,2856.0,10
340,340,FL,Glades County,13724.0,"2,080","3,744",154.0,1016.0,"1,021","1,410","4,984",5479.0,2457.0,7
341,341,FL,Gulf County,16164.0,"2,500","3,487",186.0,1203.0,"1,133","1,513","5,750",3929.0,2667.0,9
342,342,FL,Hamilton County,14310.0,"2,707","2,575",201.0,1018.0,912,"1,186","4,774",6436.0,3209.0,8
343,343,FL,Hardee County,27245.0,"7,141","4,532",532.0,1758.0,"1,568","2,036","8,228",14508.0,6956.0,15
344,344,FL,Hendry County,41556.0,"10,964","5,712",816.0,2686.0,"2,292","2,897","12,363",28235.0,9850.0,23
345,345,FL,Hernando County,190865.0,"34,957","52,412",2604.0,13685.0,"14,136","19,752","67,862",43450.0,26646.0,106
346,346,FL,Highlands County,105424.0,"17,970","37,222",1338.0,7586.0,"8,495","12,315","38,936",35445.0,21577.0,58
347,347,FL,Hillsborough County,1436888.0,"323,986","205,315",24137.0,97849.0,"83,442","105,401","450,197",743667.0,207358.0,803
348,348,FL,Holmes County,19477.0,"3,938","3,871",293.0,1368.0,"1,279","1,700","6,519",2638.0,4232.0,11
349,349,FL,Indian River County,157413.0,"25,219","52,019",1878.0,11568.0,"12,686","18,204","58,830",39052.0,16775.0,87
350,350,FL,Jackson County,48305.0,"8,961","9,424",667.0,3453.0,"3,163","4,164","16,323",16865.0,9492.0,27
351,351,FL,Jefferson County,14288.0,"2,431","3,362",181.0,1048.0,"1,031","1,405","5,095",5698.0,2317.0,8
352,352,FL,Lafayette County,8732.0,"1,771","1,401",131.0,609.0,526,671,"2,818",2554.0,1521.0,4
353,353,FL,Lake County,356495.0,"68,268","95,109",5086.0,25248.0,"25,793","35,875","124,638",109098.0,40582.0,198
354,354,FL,Lee County,754610.0,"132,623","215,894",9880.0,54399.0,"56,536","79,278","270,456",250391.0,90400.0,421
355,355,FL,Leon County,292502.0,"54,472","39,155",4058.0,20634.0,"16,477","20,047","92,746",127693.0,57656.0,162
356,356,FL,Levy County,40770.0,"7,956","10,103",592.0,2894.0,"2,918","4,028","14,211",8344.0,6521.0,22
357,357,FL,Liberty County,8457.0,"1,512","1,229",112.0,610.0,515,646,"2,798",2436.0,1523.0,4
358,358,FL,Madison County,18529.0,"3,492","3,798",260.0,1323.0,"1,240","1,652","6,311",8387.0,3752.0,10
359,359,FL,Manatee County,394855.0,"72,121","108,173",5373.0,28332.0,"29,240","40,839","140,443",114856.0,40662.0,220
360,360,FL,Marion County,359977.0,"66,922","104,178",4985.0,25605.0,"26,824","37,756","127,727",107688.0,52818.0,200
361,361,FL,Martin County,160912.0,"26,388","49,690",1965.0,11816.0,"12,697","18,050","59,571",35430.0,16824.0,90
362,362,FL,Miami-Dade County,2761581.0,"558,250","448,112",41590.0,194215.0,"171,071","220,114","904,339",2401789.0,436103.0,"1,541"
363,363,FL,Monroe County,75027.0,"11,361","17,266",846.0,5637.0,"5,476","7,418","27,262",25692.0,8859.0,42
364,364,FL,Nassau County,85832.0,"16,943","19,042",1262.0,6088.0,"5,930","8,047","29,475",11281.0,8882.0,48
365,365,FL,Okaloosa County,207269.0,"46,083","33,189",3433.0,14140.0,"12,360","15,854","65,662",55655.0,25612.0,116
366,366,FL,Okeechobee County,41537.0,"8,844","8,218",658.0,2870.0,"2,673","3,550","13,656",15360.0,8283.0,23
367,367,FL,Orange County,1380645.0,"305,917","164,820",22791.0,94243.0,"76,288","93,318","425,533",831907.0,211307.0,771
368,368,FL,Osceola County,367990.0,"89,835","48,605",6692.0,24412.0,"20,438","25,540","111,571",254727.0,48711.0,205
369,369,FL,Palm Beach County,1485941.0,"283,456","355,266",21118.0,105463.0,"103,564","141,343","512,309",682305.0,179359.0,829
370,370,FL,Pasco County,539630.0,"109,651","122,105",8169.0,37832.0,"36,866","50,087","183,202",141208.0,67164.0,301
371,371,FL,Pinellas County,975280.0,"157,672","241,641",11746.0,72125.0,"71,654","98,211","351,963",255246.0,112593.0,543
372,372,FL,Polk County,708009.0,"156,487","143,142",11658.0,48288.0,"45,154","60,146","230,084",297726.0,109018.0,395
373,373,FL,Putnam County,74163.0,"15,875","17,204",1182.0,5138.0,"5,094","6,977","25,054",21292.0,13697.0,41
374,374,FL,St. Johns County,254261.0,"55,165","51,480",4109.0,17617.0,"16,826","22,600","84,623",44923.0,16642.0,142
375,375,FL,St. Lucie County,321128.0,"63,294","77,503",4715.0,22645.0,"22,442","30,755","110,409",139092.0,38398.0,179
376,376,FL,Santa Rosa County,179349.0,"39,352","28,645",2931.0,12372.0,"10,982","14,183","57,774",31748.0,16404.0,100
377,377,FL,Sarasota County,426718.0,"60,616","156,509",4516.0,31975.0,"36,275","52,790","165,019",72475.0,43389.0,237
378,378,FL,Seminole County,467832.0,"98,309","72,533",7324.0,32568.0,"28,402","36,334","151,086",189106.0,46050.0,261
379,379,FL,Sumter County,128754.0,"9,102","74,146",678.0,10225.0,"13,637","21,085","56,837",19186.0,11183.0,72
380,380,FL,Suwannee County,44191.0,"9,409","9,442",700.0,3061.0,"2,937","3,961","14,733",10824.0,7999.0,24
381,381,FL,Taylor County,21623.0,"4,357","4,420",324.0,1515.0,"1,419","1,890","7,225",5960.0,4130.0,12
382,382,FL,Union County,14940.0,"2,902","2,237",216.0,1063.0,920,"1,170","4,919",4541.0,2118.0,8
383,383,FL,Volusia County,547538.0,"96,836","133,733",7214.0,39635.0,"39,193","53,638","193,067",157810.0,70499.0,305
384,384,FL,Wakulla County,32461.0,"6,945","5,086",517.0,2260.0,"2,002","2,581","10,545",6473.0,3543.0,18
385,385,FL,Walton County,71375.0,"14,423","14,677",1074.0,5040.0,"4,811","6,460","24,208",11273.0,7868.0,40
386,386,FL,Washington County,24880.0,"4,955","4,363",369.0,1757.0,"1,583","2,062","8,252",5588.0,5104.0,14
387,387,GA,Appling County,18507.0,"4,574","3,189",346.0,1253.0,"1,118","1,453","5,347",5808.0,3954.0,11
388,388,GA,Atkinson County,8297.0,"2,183","1,167",165.0,549.0,461,581,"2,315",3602.0,2156.0,5
389,389,GA,Bacon County,11185.0,"2,850","1,794",216.0,747.0,648,832,"3,175",3021.0,2473.0,7
390,390,GA,Baker County,3092.0,598,696,45.0,225.0,218,293,976,1623.0,704.0,1
391,391,GA,Baldwin County,44823.0,"8,411","7,177",637.0,3239.0,"2,684","3,383","13,697",21315.0,9313.0,28
392,392,GA,Banks County,18988.0,"4,238","3,321",321.0,1331.0,"1,190","1,544","5,671",2379.0,2469.0,12
393,393,GA,Barrow County,80809.0,"20,962","10,058",1588.0,5369.0,"4,348","5,358","22,480",23819.0,7651.0,50
394,394,GA,Bartow County,106408.0,"25,682","14,916",1946.0,7286.0,"6,145","7,717","30,652",24166.0,12768.0,66
395,395,GA,Ben Hill County,16787.0,"4,140","2,939",313.0,1138.0,"1,020","1,329","4,859",7425.0,4305.0,10
396,396,GA,Berrien County,19252.0,"4,665","3,292",353.0,1316.0,"1,176","1,526","5,607",3515.0,4144.0,12
397,397,GA,Bibb County,153095.0,"37,623","23,876",2851.0,10332.0,"8,813","11,232","43,798",95172.0,36326.0,95
398,398,GA,Bleckley County,12838.0,"2,620","2,163",198.0,914.0,785,"1,005","3,882",4080.0,2156.0,8
399,399,GA,Brantley County,18897.0,"4,437","3,140",336.0,1306.0,"1,158","1,494","5,552",1497.0,3419.0,11
400,400,GA,Brooks County,15513.0,"3,380","3,076",256.0,1097.0,"1,025","1,359","4,716",6700.0,3768.0,9
401,401,GA,Bryan County,38109.0,"11,160","4,050",845.0,2409.0,"1,878","2,268","10,032",10199.0,3264.0,23
402,402,GA,Bulloch County,77296.0,"15,446","8,860",1170.0,5438.0,"3,996","4,726","22,626",28301.0,16439.0,48
403,403,GA,Burke County,22423.0,"5,842","3,497",442.0,1496.0,"1,311","1,683","6,348",11772.0,4853.0,13
404,404,GA,Butts County,24193.0,"5,031","3,762",381.0,1719.0,"1,455","1,841","7,264",8215.0,4228.0,15
405,405,GA,Calhoun County,6352.0,"1,111",995,84.0,469.0,390,490,"1,977",4262.0,1723.0,4
406,406,GA,Camden County,53677.0,"13,088","7,319",992.0,3609.0,"2,911","3,612","15,182",16319.0,8134.0,33
407,407,GA,Candler County,10836.0,"2,710","1,952",205.0,730.0,660,865,"3,127",4182.0,2587.0,6
408,408,GA,Carroll County,118121.0,"28,076","16,080",2128.0,8044.0,"6,547","8,131","33,803",34658.0,19187.0,74
409,409,GA,Catoosa County,67420.0,"15,433","11,954",1169.0,4681.0,"4,189","5,452","19,974",6326.0,7911.0,42
410,410,GA,Charlton County,12968.0,"2,492","2,072",188.0,937.0,788,997,"3,962",4983.0,2753.0,8
411,411,GA,Chatham County,289195.0,"61,279","44,478",4645.0,20274.0,"16,743","21,065","85,671",149834.0,39488.0,180
412,412,GA,Chattahoochee County,10684.0,"2,337",516,177.0,711.0,395,388,"2,885",4589.0,1408.0,7
413,413,GA,Chattooga County,24790.0,"5,555","4,354",421.0,1731.0,"1,539","1,998","7,378",4353.0,4575.0,15
414,414,GA,Cherokee County,254149.0,"62,093","35,380",4706.0,17364.0,"14,694","18,459","73,024",54900.0,18576.0,159
415,415,GA,Clarke County,127330.0,"21,989","13,959",1666.0,9179.0,"6,432","7,441","38,080",57196.0,31645.0,79
416,416,GA,Clay County,2887.0,588,774,44.0,205.0,209,291,907,1842.0,841.0,1
417,417,GA,Clayton County,289615.0,"80,559","26,997",6106.0,18739.0,"14,223","16,817","77,506",261809.0,50072.0,180
418,418,GA,Clinch County,6648.0,"1,693","1,077",128.0,445.0,389,501,"1,892",2333.0,1695.0,4
419,419,GA,Cobb County,756865.0,"178,546","92,777",13534.0,52001.0,"41,860","51,281","217,167",367250.0,67585.0,473
420,420,GA,Coffee County,43093.0,"10,534","5,930",798.0,2913.0,"2,395","2,987","12,255",18230.0,9505.0,27
421,421,GA,Colquitt County,45592.0,"11,917","7,054",903.0,3015.0,"2,586","3,305","12,791",20351.0,10700.0,28
422,422,GA,Columbia County,154291.0,"39,147","20,833",2967.0,10335.0,"8,546","10,665","43,446",49193.0,10858.0,96
423,423,GA,Cook County,17162.0,"4,301","2,839",326.0,1155.0,"1,015","1,310","4,916",6083.0,4156.0,10
424,424,GA,Coweta County,145864.0,"35,765","20,242",2711.0,9958.0,"8,432","10,592","41,875",42590.0,14844.0,91
425,425,GA,Crawford County,12318.0,"2,537","2,316",192.0,889.0,820,"1,076","3,798",3327.0,2251.0,7
426,426,GA,Crisp County,22601.0,"5,464","4,217",414.0,1540.0,"1,405","1,849","6,607",11398.0,6063.0,14
427,427,GA,Dade County,16226.0,"3,119","3,132",236.0,1176.0,"1,057","1,384","5,034",1023.0,2067.0,10
